"reg","yr","p_fos","fp_fos","c_fos","p_nuc","fp_nuc","c_nuc","p_rsn","fp_rsn","c_rsn","p_hyd","fp_hyd","c_hyd","p_bfl","fp_bfl","c_bfl","p_wnd","fp_wnd","c_wnd","p_sol","fp_sol","c_sol","p_rsr","fp_rsr","c_rsr","p_tfs","fp_tfs","c_tfs","p_elh","fp_elh","c_elh","x_fos","m_fos","x_nuc","m_nuc","x_rsn","m_rsn","x_hyd","m_hyd","x_bfl","m_bfl","x_wnd","m_wnd","x_sol","m_sol","x_rsr","m_rsr","x_tfs","m_tfs","x_elh","m_elh"
"rou",2004,33839.9826357271,30610.4935681482,31546.3547398216,1445.58189907509,1615.93165902815,1800.44424627811,91.1189969113302,58.6671241465093,55.5583706257229,1419.86190087076,1300.3645462918,1298.07093910771,3117.00999022808,3210.14604274235,3337.31971095094,0,4.98802461919397,9.51571472055725,0,0.711741153605257,1.77318309782168,13.4719996997457,68.1729770170272,91.1665564993781,12603.3417844532,11239.7011478995,12010.7319235995,6840.57782747036,6239.5616400829,6551.78351446079,13414.295878117,11120.6679822116,457.069979534891,811.932326737912,55.8011223266948,20.2404960410876,448.937725623569,327.146763860518,175.642813166754,395.952533889613,0,9.51571472055725,0,1.77318309782168,1.45621103704476,79.1507678366772,4320.94053988432,3728.33067903068,2100.31996917176,1811.52565616219
"rus",2004,633309.207877092,464821.174475986,458464.721151111,38068.6853041862,30987.8810128096,31337.3482208332,3624.86904858773,3308.58761424745,3282.79033625517,15118.0563265486,12309.7260353111,12522.6710189264,3419.77105879153,3852.31924591032,5292.56473111122,0.601999973183213,15.6554659529199,34.358747337225,0,1.52689323473644,4.55093772510782,346.517984563954,385.197583709495,513.97579204629,138367.352624108,101082.485698599,104471.736832753,211688.775559174,167214.862722961,165205.666407595,229452.397742281,54607.9110162994,10265.036828194,3533.69974484099,401.27268234043,59.1939700078692,4076.51075215009,1481.12544452781,758.405667103241,2631.19933942293,0.162326380486219,33.919073744528,0,4.55093772510782,93.4368981948899,260.894705677226,54447.5228139158,20551.9070225616,56098.796448195,9615.68729661613
"sgp",2004,61806.5073686142,37407.9383084837,25007.1290776696,0,786.492012100215,838.124166897683,197.548989592044,135.305499427721,110.187736947575,0,370.072653390175,372.879072098767,0,809.010547607534,1308.0463437755,0,6.92228747734525,7.62140039089556,0,1.29896761563538,1.27485911634227,197.548989592044,304.200946480872,268.312883066967,14426.1193742983,14962.5525889583,11137.7711636276,2978.76202079758,4406.27931740893,4101.28001687782,56652.931361077,19853.5530701323,0,838.124166897683,106.699139357697,19.3378867132286,0,372.879072098767,0,1308.0463437755,0,7.62140039089556,0,1.27485911634227,106.699139357697,177.46303283262,11393.2885709469,8104.94036027615,1665.76284199719,2788.28083807744
"svk",2004,14960.9957939024,14274.4336056871,14540.2101980026,4490.49791368017,3383.27792955619,3080.77476856119,38.2650014937227,36.509080638097,38.6158888879178,352.536993223261,359.370045071929,369.200097698908,353.740969750288,389.940558275434,501.029614916675,0.515999990081049,4.57700491392794,6.67699050098303,0,0.33121700456975,0.487178526760055,22.4510000849142,48.9653377090035,59.6625508228875,6179.7775442587,4732.51132453727,4712.55991147388,3473.84592117862,3347.71426183809,3531.788153917,8869.41344046251,8448.62784456277,2041.58766127493,631.864516155951,17.7345975551838,18.085484949379,160.279592451189,176.942696926836,237.209193171776,384.497838338163,0.234597417306024,6.395587928208,0,0.487178526760055,3.7638378937952,40.9753886317685,4244.85838596742,2777.6407531826,1187.55004629444,1245.49227903281
"svn",2004,2255.11921296977,7436.83835030395,9304.21667540804,1422.39209889549,998.608664811364,881.384751994327,10.3660030370604,16.5198793873275,17.4069370717013,352.020024475103,459.18819812385,478.876017264121,469.761997157835,1002.81485322017,1597.5030714007,0,5.00701695179569,6.37891186409148,0,0.294179632382271,0.461848373705151,0,70.2004770865264,82.7564215275287,2446.44885795586,4249.69203858799,4620.11618719157,1374.50102610706,1760.87939750035,1973.1366557417,1358.13765739166,8407.23511982993,869.548968196627,328.541621295463,5.65604885844556,12.6969828930864,215.199908171992,342.05590096101,103.115881259609,1230.85695550247,0,6.37891186409148,0,0.461848373705151,0,82.7564215275287,458.967024908094,2632.63435414381,613.803990766616,1212.43962040126
"swe",2004,24866.3681132721,32084.8722304693,34875.598696879,20189.6872042759,15748.1360779195,14494.4636715228,403.841004085997,324.681015750708,301.727894876488,5169.64805230565,4381.99623431989,4101.582657936,7645.69510794569,4970.32468003201,4669.09585913168,73.0870007394822,79.9728564045708,87.8047241636564,4.94900000174027,6.6292907420423,7.33196185598714,254.08500257079,321.118987230039,339.577249768639,17921.3469154741,20269.172589701,20299.6527662164,16011.3311163987,15257.4130034162,15007.0513026162,15945.0587295722,25954.289313179,7422.84178541269,1727.61825265957,148.474211089198,46.36110187969,1900.64755289545,832.582158525805,4264.13745934727,1287.53821053326,26.870809714408,41.5885331385822,0.063236680543437,2.44619853479031,93.4156510225534,178.907898220402,7985.80307114772,10364.10892189,5050.31466963474,4046.0348558523
"tha",2004,87911.1319299058,85477.031456598,74413.3267149511,0,942.361108982819,1192.71398960907,0,23.1871161629284,28.965032417517,519.346982495149,952.646694342479,1004.65556577741,19285.8505223978,17134.135860961,15589.7871593638,0,7.17586442530134,11.2801986266723,0,1.17242999525051,1.73116074703492,1.71999994202654,192.279421811371,232.306403818741,36844.4227053682,36366.3984229512,32423.2284665547,10211.6920372833,10894.2457270406,9774.39722020224,45564.8328315577,32067.0276166031,0,1192.71398960907,0,28.965032417517,214.305363257949,699.613946540211,5546.95522670576,1850.89186367174,0,11.2801986266723,0,1.73116074703492,0.70974748059327,231.296151357308,15197.0472863648,10775.8530475513,4096.40058143067,3659.10576434958
"tur",2004,66106.7436457362,90942.5026360753,91626.4243974617,0,2079.29092641784,2464.91798792051,10.4289998394121,61.1157229779176,71.3040089428404,3962.510921031,4131.36381587222,3905.71631057613,5549.63200064639,6463.48636818734,6676.67099852496,4.98699990061393,22.2832186639833,29.0879828854375,374.939996806563,349.134659280877,323.164851235387,890.823998406355,1004.2454888421,1028.81611036349,31825.7544511824,40058.8717164353,39081.2912667454,11350.3739032327,15163.7580439549,14908.3285264797,18006.095557406,43525.7763091316,0,2464.91798792051,2.1118122863869,62.9868213898151,947.784208898647,890.989598443775,3.11892544151984,1130.15792332009,1.19282945833527,25.2938124431588,53.0632238596306,1.28807828845473,19.126890007066,157.119001964204,8273.38583919132,15528.9226547543,2922.01491974853,6479.9695429955
"twn",2004,97490.1003968224,91382.2448661924,81568.2798917311,10289.4808089285,8294.98228655959,7292.89698806491,485.287010154459,512.815573950548,509.13170301066,276.009994874605,939.5348046037,902.320527201914,181.833026866748,1273.36355245871,1390.56843162171,2.14999996007536,11.0828667440397,13.0748176933022,85.3070000479785,86.6489252024418,86.9881190897634,485.645010161949,689.205576318474,670.987055917033,48381.7452998852,43751.5359640584,39915.3478183102,17759.5052585359,16660.9395756342,14931.2118407314,52052.5712811178,36130.7507760265,4663.35328619892,1666.76946533537,23.43614749957,47.2808403557712,125.092037248892,751.402569576201,77.6690557221497,1286.40446047711,0.974413536049843,11.8992312692767,0.460447845165397,2.14156688695029,23.4534365281343,208.795482283218,23181.2670661392,14714.8695845643,7918.74338805173,5090.44997024719
"tza",2004,138.056074839898,1283.28934919902,2599.11388583579,0,15.9162163026123,50.5907290284266,0,0.312597247106524,1.00536197125955,172.915002152667,179.57528353422,204.602725043669,15826.7933520027,15158.6371594179,14724.3823374401,0,0.255339764381711,0.755661574332238,0,0.0240785522905448,0.0949997936075664,0,2.04721087204267,6.35018850719246,1429.68775532277,1432.97906578442,1713.90289722731,240.497995196607,294.692816941342,437.118509991978,28.0578442047822,2489.11565520067,0,50.5907290284266,0,1.00536197125955,21.9292573647218,53.6169802557239,1265.3930507816,162.982036218982,0,0.755661574332239,0,0.0949997936075664,0,6.35018850719246,349.997538746116,634.212680650651,27.0906891284253,223.711203923797
"uga",2004,138.468803339546,915.468561676948,1412.06732274089,0,16.980982855307,34.462906358119,0,0.306469600881453,0.606668121748646,77.684931354177,83.811523357718,93.8308472796191,7005.76752148956,6953.44248549761,6953.23857747188,0.0771078181878177,0.308683228313294,0.529598972836151,0,0.0251528384155878,0.0526177553416404,0,2.82351526575853,5.27869001426872,896.41419243077,988.37193179182,1098.6125494512,144.87248244206,193.636152678502,243.859942150923,25.1231975603653,1298.72171696171,0,34.462906358119,0,0.606668121748646,9.73109279279607,25.8770087182382,196.58998961037,144.061045592693,0.00965880153018064,0.462149956178514,0,0.0526177553416404,0,5.27869001426872,160.328788787237,362.52714580767,15.1325729287006,114.120032637564
"ury",2004,2228.6701323565,2619.20204732643,2780.83912102793,0,53.516287149856,68.4611780344829,0,0.843764615899857,1.10485215158083,409.458036044804,435.415648944968,427.316143668853,443.832997671536,511.733134524829,526.118231962514,0,0.444838267829396,0.599320472804283,0,0.0481441577877911,0.0733122824541555,0,4.21875440027442,5.61761926685504,1857.9862588178,1846.62867004262,1916.29218016579,551.333031157774,638.27290006835,684.397740859051,969.719769838659,1521.88875851008,0,68.4611780344829,0,1.10485215158083,74.5265271818427,92.3846348058918,37.1430052562288,119.428239547206,0,0.599320472804283,0,0.0733122824541555,0,5.61761926685504,560.59202889376,618.897950241746,78.5734077467314,211.638117448008
"usa",2004,1929114.4133585,2178003.4087182,2344443.59353485,211922.930107818,217495.979821718,223620.06265588,5885.11499684699,5844.4272045168,5935.66527263816,23311.9523418662,36266.2309842609,42561.4933868106,62884.2996091356,77478.590742986,89990.9645559938,1228.80501802024,1307.67250547856,1384.57055661405,1440.78500258383,1451.06919303592,1466.81629831434,12543.2541481221,14137.3416586463,15586.8016274434,932883.351942529,1026944.52602953,1089225.78782517,339741.024956002,376051.730960776,406673.949488582,246654.475223129,661983.655399485,14985.369339611,26682.5018876731,498.187002901689,548.737278692859,1648.42103538558,20897.96208033,5107.28984829704,32213.9547951553,86.8905362531195,242.656074846934,12.4587850501175,38.4900807806328,858.946833877467,3902.49431319875,86873.5845217161,243216.020404354,23277.0946607125,90210.0191932929
"ven",2004,87106.4492732996,47047.0371756825,40071.3029446675,0,177.50070089243,323.314527955763,0,3.97701564070201,7.63160102748001,6025.36454830056,4502.54540369643,4470.21429419554,646.10198813658,908.244467625779,1183.17976544018,0,2.25911687388109,3.915026621362,0,0.20418636345926,0.428926715023532,0,26.2607351323499,46.9588173255511,29267.4719221527,24618.7900947056,24483.1991012756,6258.38296736827,5080.0936912844,5405.1051601202,53499.6440371679,6464.49770853576,0,323.314527955763,0,7.63160102748,1861.83223446047,306.681980355446,12.7943653985195,549.872142702119,0,3.915026621362,0,0.428926715023532,0,46.9588173255511,7827.4490218445,3043.17620096739,1815.94108150214,962.663274254072
"vnm",2004,11498.8033919006,28479.063313653,28383.8163830678,0,580.806833499467,579.377844838118,0,13.3935969471974,15.1671477799136,1532.07192727211,1569.96347911778,1469.41584714099,15136.7540696382,14784.9114636529,13927.5001014902,0,3.0760857934694,3.59472324725925,0,0.486180658569281,0.597308642480874,0,74.6120655000498,79.4096002316543,13274.3703301402,15859.2010006589,14694.0543318957,3439.64004123104,4883.2774408397,4582.57349839548,3564.91957230716,20449.9325634743,0,579.377844838118,0,15.1671477799136,329.599317423248,266.943237292133,1757.2173966566,547.963428508572,0,3.59472324725925,0,0.597308642480874,0,79.4096002316543,4034.86315706541,5454.54715882093,878.300578571868,2021.23403573631
"xac",2004,2610.27029578502,3727.33562502417,5955.5186817457,0,53.9557548501733,205.908190851309,0,1.07753077746807,4.78876971454481,757.266110463991,584.653846003569,611.530029456345,22169.0379006131,21078.4388334161,21048.5514620738,0,0.684806451224716,2.05517391542254,0,0.0772132887934378,0.26498131480468,0,4.03165954488547,15.0831798934214,3616.84426127799,2871.42004161751,3763.75083648059,543.596098832992,627.7884217102,999.49798285581,683.782260850752,4029.03064681144,0,205.908190851309,0,4.78876971454481,230.627408553794,84.8913275461485,1367.30434131594,246.817902776616,0,2.05517391542254,0,0.26498131480468,0,15.0831798934214,1298.42440853985,1445.33098374245,67.9669364040084,523.868820426826
"xap",2004,12905.3230638021,13747.2158502291,15086.6968412954,0,83.4662018448226,164.264102871172,0,1.9245104633357,3.73672742877926,822.097969374651,987.506988913996,1093.86414273598,1368.86879964845,1483.81576789988,1526.20413363044,0,0.912313239468141,1.77673654408617,0,0.0901531201896453,0.213630700742963,2.36500004019294,11.0941172734452,20.2844847543436,10230.4086985738,10019.2483905625,10290.391591721,1226.91423854044,1458.43097951072,1683.06386688999,3529.4734463046,5710.84722379791,0,164.264102871172,0,3.73672742877926,102.173649699333,373.939823060664,133.582443365885,290.917777347874,0,1.77673654408617,0,0.213630700742963,0.324770814903103,18.2442555290538,1911.10255903982,1971.08545218702,164.859947293478,621.009575643022
"xcm",2004,167417.532205736,135347.991072248,132563.295823684,2058.12656785609,2681.97564279282,3366.75373075328,43.9743809971487,62.1925458698364,78.5474727928543,13228.0137559637,12213.7161225148,11873.1656759278,56026.7266111187,52968.5872571082,51353.507713361,68.802959156765,68.2623088112141,72.0954471760451,48.784841155048,47.8002768831141,47.8095670951171,3992.0821018452,3608.990810825,3478.50002799953,97616.2808127675,85619.1270038486,83841.7758517761,25765.2404828669,24825.2620510038,25075.7814782888,78068.377725789,43214.1413437371,354.242778451574,1662.86994134876,3.26219885343491,37.8352906491405,2276.7930891585,921.945009122592,6034.40255443018,1361.18365667252,11.8422995932517,15.1347876125319,2.98365931048236,2.00838525055152,682.780442564602,169.198368718931,27677.2602594364,13902.755298445,5231.75531504867,4542.29631047066
"xef",2004,26109.093206379,29106.2531536837,33111.3505600587,83.1647410076926,1309.12417183121,2102.89120888917,102.202560464987,104.585765218681,118.709639979974,9981.83269613492,7407.11770618015,7285.0385101896,1114.81944224695,1804.58583026687,2281.10596934447,22.9489597135674,38.3555665676773,51.6495392824274,0.169670279952102,1.08335938115416,1.8579850875341,1796.68231197891,1331.12888082558,1301.79439781409,15282.3073993359,15930.7310090608,17765.4033941259,11037.171376458,9402.83134865933,10473.6667579231,18806.6973368971,25808.9546905768,29.0133452600896,2048.73981314157,31.9599443317158,48.4670238467021,3482.32141208286,785.527226137541,165.250411578866,1331.53693867638,8.00611032346063,36.7066898923207,0.00887769812175489,1.69719250570375,615.195860459837,120.307946295019,8373.03520533884,10856.1312001288,3994.1458980781,3430.64127954319
"xme",2004,589041.979200532,428106.84173177,437161.241571349,0,2848.52205076924,5666.91153649436,0,71.0092286912967,139.77478953064,1418.40102886975,2544.27402653285,3737.49292630088,497.630002965041,3505.95052608266,7755.16782653862,5.24500010675531,34.2620508755193,67.4796386880183,798.009000004035,801.093677811197,807.708399060144,0,224.505368169054,487.466269333783,232103.716275641,210888.416266735,214231.938652484,45793.6377943725,48266.9727692989,54202.4438792097,259696.927436414,107816.189807231,0,5666.91153649436,0,139.77478953064,198.516078059668,2517.6079754908,35.8125086543033,7293.35033222789,0.734077901399505,62.9687164826625,0.803365734961775,10.5027647910702,0,487.466269333783,59917.608784846,42045.831161689,8011.1432600794,16419.9493449166
"xnf",2004,129805.045403423,99881.2838583538,95648.7539742452,0,1088.43471785521,1599.53525218548,0,22.4712362116011,32.5303143702593,1122.01203493872,1442.53482746563,1560.63934029003,2840.84600770517,3489.70647752204,3716.13642088296,48.7530015181364,53.9903619568821,57.6174312349229,0.0860000026779835,1.37275143853601,2.5906740459236,0,87.343164769217,123.85376027088,56498.4376343249,53233.3384899927,52400.1777459684,12380.3109466613,13783.0009563753,14379.8051241067,60266.0138528353,26109.7224236577,0,1599.53525218548,0,32.5303143702593,184.151434044765,622.778739396074,253.896690857339,1129.18710403513,8.00163889867881,16.8660686154654,0.0141148430924533,2.51878888633807,0,123.85376027088,14867.6883685229,10769.4284801664,1902.38329433399,3901.87747177937
"xsa",2004,86078.9887481216,90414.396615484,91593.1400368964,1663.41537291597,1799.78021073036,1921.23649100897,42.8627239267752,46.1819309004945,49.8570464047818,3412.28806882473,3325.38304302612,3290.78996462929,53105.3684005318,52189.857850414,50674.6546487858,23.3090250930097,24.3946709753108,25.5375255635327,9.9113242780335,10.0692018458644,10.4189214865113,1235.98003801962,1182.70578357163,1159.16855651274,37882.8556365645,37568.8664456994,37847.2964985816,12294.949643883,12333.6454348278,12295.6709322781,12180.0592059224,17694.2104946971,168.353035937912,426.174154030911,3.46843289376867,10.4627553717752,345.355144141965,223.857039946521,2785.10034033746,354.386588591453,2.35908913856081,4.58758960908376,0.222818137948599,0.730415346426448,124.218310694168,47.4068291872887,4555.6528263017,4520.09368831883,1526.90960471927,1527.63089311437
"xsc",2004,112471.91391689,87326.6078547806,85117.9745459027,3482.37289293999,2828.22863873148,2953.05052260865,0,14.8320811089572,22.5950811308938,233.846221330265,706.745479559721,885.962028234888,16545.6420493268,15235.3848252244,15157.0753955928,1.06636300570747,10.7088661399986,15.2781884930852,17.1970000596927,16.0107240721535,15.6755570829717,0,89.4519303476908,127.288651978947,30208.6735139952,27937.4820708065,27926.3317749352,18651.0635472455,13764.0856214014,13406.3951920175,46520.2436728624,19166.3043018755,1557.05145277405,1027.72908244271,0,22.5950811308938,104.558187719125,756.673994623748,2547.38191686926,1158.81526313525,0.476796172686588,14.6886216600643,2.79665319133501,1.27521021461397,0,127.288651978947,9242.7886614861,6960.44692242608,7599.76169838506,2355.09334315705
"xsm",2004,8994.45486612495,5835.25601593702,5610.07591407369,114.19636473074,72.0181913598922,86.9802747024325,0,0.817923195457681,1.45841084000608,5638.75956578988,1706.94669966709,949.489745269648,4507.68266143649,3759.93367495448,3531.71184082407,1.41995912424378,0.859796727879543,0.996633885347138,3.43296143547363,3.1073758198497,3.02366955055975,49.8665219956184,19.6900856797125,16.1028829294072,6447.04094812366,5100.94156219385,4834.31132401966,1887.28704918271,1629.27135626256,1608.1941024979,6082.79375733842,2698.41480528716,96.5810713547138,69.364981326406,0,1.45841084000608,4768.9560106376,79.686190117365,1135.32047997568,159.349659363262,1.20092416096367,0.777598922067027,0.522360544539951,0.113068659626072,42.1413589218796,8.37771985566843,2415.18816872901,802.458544624998,535.918453484134,256.825506799319
"xss",2004,32742.5766562574,49158.8578219581,66391.5163247211,35.3296139956214,686.170532567122,1512.37698061444,1.63025172016704,13.9063586784904,30.406334621949,2762.51883350971,2827.0614832229,3145.09386207131,208089.962928322,203273.984418502,202238.879617067,1.26642186181071,8.3471949366253,16.9604167519983,0.72733372162567,1.46433280294926,2.84050311986603,937.965460543313,905.164424271327,952.834612207571,38253.6133830981,37695.0011634658,42326.8229416226,4784.33861553996,6147.56164923043,8310.35296928321,9318.78039122477,42967.7200596885,4.53917907494577,1481.58654569376,0.100811884180264,28.8768947859622,354.930786528406,737.505815090002,7031.36204043296,1180.27872917737,0.162710965817445,15.856705856005,0.0537693230872412,2.16693872132761,120.401886255119,135.271037919378,8707.67565209966,12780.8852106241,416.620962083781,3942.63531582703
"xsu",2004,293058.100852629,212752.507786359,201490.122683519,23247.8696920902,17726.3651316938,16997.9671139733,20.1590002842558,59.4982262123729,80.1535231747908,5965.08992099449,5124.5652258622,5211.4547092817,2153.77004158303,2651.79809069691,3131.00794184466,2.9229999612859,11.1019179699402,18.2528296414953,0,1.35092800963712,3.12230751441398,9.793,88.6151103964669,155.512458750058,70221.4514378021,46223.7169936384,44973.0483138921,60515.7763424799,50498.1556271007,47347.0912803701,126338.412989532,34770.4348204228,8672.11355601075,2422.21097789384,1.02638865781975,61.0209115483547,2225.14741573418,1471.51220402138,314.618072600997,1291.85597286263,1.09036173740732,16.4201914176167,0,3.12230751441398,0,145.719458750058,36214.6562196232,10966.2530957133,20334.5424995897,7165.85743747994
"xtw",2004,1053488.77471476,672685.984683568,543411.935938905,17567.8514047072,14206.6090193943,13274.1999321643,633.897435566999,586.006629217365,570.315516812077,54704.4309976878,41623.5608422503,37384.5361558791,372786.649412962,341726.199947542,324344.628941831,392.27246077833,305.650582967598,279.933219593497,263.628452050412,243.435609233003,235.544061279967,20133.2015652784,15336.6519071808,13779.292835986,460419.864570739,326083.206376027,275118.397923128,152433.891866617,122414.3872284,106805.77557723,536007.560407467,25930.7216316173,5719.73296189706,1426.08148935417,97.0609320976262,33.4790133427042,17810.6434265183,490.748584709641,49032.5048282158,590.484357085554,127.715886950017,15.3766457651846,29.7824366349451,1.69804586449907,6445.74633619947,91.8376069071219,193912.293503419,8610.82685580785,48569.8386676609,2941.7223782734
"zmb",2004,551.253282630156,983.695206921769,1132.25504401221,0,18.4642841190026,23.3654614692738,0,0.241050052545624,0.307366985818361,727.429048071852,284.746935900355,269.554073666806,6547.06880813043,5148.29131673025,5052.92961882272,0,0.137962114116765,0.177357949681897,0,0.0388712297471266,0.0517104648066445,0,1.51928659280241,1.92822075512983,606.672029876239,593.320632967429,615.629110235703,680.480945572172,300.890926351301,314.186566720215,234.495904276278,815.497665658335,0,23.3654614692738,0,0.307366985818361,479.301134751019,21.4261603459722,1553.22807334235,59.0888840346427,0,0.177357949681897,0,0.0517104648066445,0,1.92822075512983,255.916708223365,264.873788582829,482.289946567616,115.995567715659
"zwe",2004,2138.76405733195,2150.74685427921,2399.14269383744,0,15.7588845668622,27.0718540504844,0,0.187967266169878,0.323184266171121,473.000977906034,363.738572900126,416.834207271946,5945.52413463267,5933.31099037174,6010.18103067326,0,0.113082587108692,0.189465598108551,0,0.0282772760538033,0.0484708294383409,0,0.944940757278141,1.68021675793978,920.859821192276,798.061666544709,854.218046698037,884.436063651118,738.945383904986,731.235233506065,911.514811494468,1171.89344799995,0,27.0718540504844,0,0.323184266171121,177.299679897542,121.132909263454,148.222562803509,212.879458844103,0,0.189465598108551,0,0.0484708294383409,0,1.68021675793978,367.398396821797,300.756622327558,254.389275618359,101.188445473306
"alb",2007,485.098114902472,5726.58447196194,10310.6512114021,0,105.145840218804,321.666660540328,0,1.96094186699346,5.14923580981976,239.725004471202,429.222118942858,982.659463268207,214.986008778138,442.618183074468,883.627599599971,0,4.45836419508687,14.6072818137097,6.3050009230187,5.66647890790389,5.82167102814328,0,69.8266941144918,251.659936309403,1234.02972693486,2142.63189808765,3013.66407401185,316.766038028469,529.385562772078,786.844244242486,176.361862423233,10001.9149589228,0,321.666660540328,0,5.14923580981976,42.7924813318999,785.726940128905,3.79432339700605,672.435914218839,0,14.6072818137097,1.13577806904495,0.652448174169529,0,251.659936309403,388.277543290181,2167.91189036717,41.3093262250213,511.387532439039
"arg",2007,73470.2048955571,63744.2703023846,64648.8009241653,1880.45500892658,1916.23884202421,2100.03560131627,0,7.10005866147474,14.9115244468487,2611.09201239493,3128.20608096842,3523.90046932003,3006.74504891971,3611.66290339225,4095.59667862052,5.24500002489817,11.3227294603314,17.5832675616555,0,0.72425130558483,1.59776996648101,0,33.3641359439151,66.6688417355177,29363.9733653603,26678.3555896362,26891.3215475267,8734.30835521131,9168.96491757699,9497.82711072706,22640.9766769787,13819.5727055869,340.882492153831,560.463084543521,0,14.9115244468487,473.329884630545,1386.13834155564,325.296694494146,1414.14832419496,0.950795776206739,13.289063312964,0,1.59776996648101,0,66.6688417355177,8589.83504992407,6117.18323209045,1260.14921778396,2023.66797329971
"aus",2007,112014.49868141,120061.901353009,135525.971144523,0,1175.56586527224,2164.95941950487,101.174999352126,107.656418640387,127.395919092469,1232.93203649107,1946.95996024295,2328.22736379294,5263.54203523243,5830.09244190777,6395.67832132596,224.5060066447,194.81212520308,206.581097394042,153.362000343868,153.002735613518,155.149671665242,0.430000012726703,374.828167139241,505.537907238467,53080.085910957,53318.562788398,59169.1237237088,19635.4263713418,18356.8113904949,21112.3885068964,39325.4235413862,62836.8960044991,0,2164.95941950487,39.9428218138936,66.1637415542362,381.261344911472,1476.55667221335,1322.92056796012,2455.05685405364,69.4243149668392,51.4994057161804,3.48765053218657,5.27532185356105,0.132969521686462,505.240876747427,15125.9188420457,21214.9566547975,6207.76008949823,7684.72222505286
"aut",2007,18669.4684688558,35826.9190016784,37998.4741430299,0,1992.90620440445,2270.06421390004,512.682996095371,384.040664709752,342.524673160268,3186.07111035035,2694.51392431514,2407.09317590541,4256.78396536152,4118.91040312426,4130.86212323158,175.150006066363,209.744541185283,199.073617879471,105.628000157576,108.767182499962,107.733163197433,131.269003745878,307.923368393389,322.286110304566,14702.4385601225,19359.1727373981,19333.8747584517,7033.24598910648,8388.39576084626,8558.34566296392,9560.38892620855,28889.3946003826,0,2270.06421390004,262.605100166624,92.4467772315211,1490.31946312572,711.341528680782,1567.14798377356,1441.22614164362,81.9283229929498,105.851934806058,6.29289992540667,8.39806296526404,42.8621232909023,233.879229849591,5829.46807713829,10460.9042754674,2604.60375189518,4129.70342575262
"bel",2007,51375.4959195893,75820.5340895143,71166.6565051542,12565.987151793,10960.3102771817,10058.5923474809,623.602010735359,453.826550695602,392.721718348308,33.4480004040407,1390.47892754439,1429.34594874061,1370.95300682532,3748.76007553922,4900.44194160636,42.2180005099794,126.184313642649,136.442469922446,5.1250000135572,12.1646016283532,13.4660831714753,137.504001661003,398.224610328151,410.487409949319,35569.1267772938,40883.5752378192,37100.5107320063,8425.30499740637,12615.926999382,12906.5066025501,35532.3688640987,55323.5294496637,6776.75093251646,4269.35612820441,339.83128588992,108.950993502869,18.0382778679312,1413.9362262045,590.927757062541,4120.41669184358,22.7678789472709,116.992348359737,0.431312402464104,8.77239556038222,74.154967709639,347.138375997955,20329.3631755119,21860.7471302244,4218.22624308738,8699.4278482311
"bgd",2007,12256.8916309308,16977.2425528781,19165.3603976228,0,138.414192215987,190.068690815743,0,3.30150931066107,5.37236122904397,64.4019998880643,149.69313272864,190.605818909338,8602.75699958441,8742.59791703416,8827.71949058605,0,2.59694811136994,4.56959955105957,0,0.246041160578488,0.470886809565546,0,15.7930953087775,25.9047477303337,3914.41076519869,5274.71152003577,6074.12458881722,2464.6603412642,2963.25639607202,3122.36834685187,1141.09848839229,8049.56725508421,0,190.068690815743,0,5.37236122904397,5.80306602563661,132.006885046911,21.5453761424171,246.507867144061,0,4.56959955105957,0,0.470886809565546,0,25.9047477303337,221.926582447588,2381.64040606612,209.579121279096,867.287126866765
"bgr",2007,16931.9237509051,20680.920622016,19651.4486712393,3835.76495186561,3019.32551553046,2720.54514106019,67.5690152229554,53.9328774272619,50.9809611085165,247.119996898931,455.028199544908,472.098648118165,678.998002506133,1059.23077777438,1119.87977295307,4.04099994929015,12.5904672070964,15.6080864472737,0,0.992726424000851,1.68334243934126,32.6739999519898,98.8161741116317,108.43637004018,6373.38367000748,7247.78825528374,7025.19077170077,3989.28703898368,4103.11669018512,4041.76003420158,8960.58652932168,11680.111449656,1558.40423246092,443.184421655502,29.7281227509488,13.1400686365099,100.400533902818,325.379185122052,36.2746805259213,477.156450972859,1.64178762342703,13.2088741214106,0,1.68334243934126,7.38969912768078,83.1520692158707,3141.6786678841,3793.48576957739,1308.01290215534,1360.48589737324
"bra",2007,123059.267334378,138494.607684491,145328.275291689,3217.90598149071,4085.10895589278,4535.54082793721,0,36.904875025089,58.0641777053509,32159.5018150196,31492.6810082601,30222.8609762764,78426.2381158845,69150.1869536377,63645.6960281066,55.4599996809959,76.0088671002838,86.7771416071551,135.020001853537,132.504715547639,131.790707193963,0,165.58079088876,232.943203519669,105650.039289411,99414.1779713208,101923.281623911,35811.4221154325,34607.6274713036,35121.0978229296,31975.947875221,54244.9558325316,635.136590274526,1952.77143672102,0,58.0641777053509,6347.50562794773,4410.86478920448,16792.1259539919,2011.58386621404,10.9464587519415,42.2636006781007,7.22791745343428,3.99862279386058,0,232.943203519669,22457.9476251703,18731.1899596701,6678.477988234,5988.15369573113
