"yr","reg","sec","fossil","coa_prod","gas_prod","pet_prod","other_nr","other_r","biofuels","elect_heat","nuclear","hydro","solar","wind"
2001,"xap","osd",0,0,0,17.2707830345109,0,0,0,0.465701587943302,0,0,0,0
2001,"xap","c_b",0,0,0,6.04076046164869,0,0,0,0.490184939043344,0,0,0,0
2001,"xap","pfb",0,0,0,1.98632355605469,0,0,0,0.242102675685417,0,0,0,0
2001,"xap","ocr",0,0,0,7.12739628937272,0,0,0,12.2736922399211,0,0,0,0
2001,"xap","ctl",0,0,0,4.06612116180608,0,0,0,1.8612996840132,0,0,0,0
2001,"xap","oap",0,0,0,6.42634091664754,0,0,0,3.86738072308916,0,0,0,0
2001,"xap","rmk",0,0,0,1.61242735726793,0,0,0,4.39353735490256,0,0,0,0
2001,"xap","wol",0,0,0,0.329496025180837,0,0,0,0.0189604720922826,0,0,0,0
2001,"xap","frs",0,0,0,140.058127631221,0,0,1.10465059393139,0.0342248998358089,0,0,0,0
2001,"xap","fsh",0,0,0,0,0,0,0,0,0,0,0,0
2001,"xap","coa",0,0,0,2.188875,0,0,2.0525625,0,0,0,0,0
2001,"xap","oil",105,0,0,0.806280520747092,0,0,0.756069287358096,0,0,0,0,0
2001,"xap","gas",180.052,0,0,1.38259447925291,0,0,1.2964932126419,0,0,0,0,0
2001,"xap","omn",0,0,0,0,0,0,0,0,0,0,0,0
2001,"xap","cmt",0,0,0,0,0,0,0,0,0,0,0,0
2001,"xap","omt",0,0,0,0,0,0,0,0,0,0,0,0
2001,"xap","vol",0,0,0,0,0,0,0,0,0,0,0,0
2001,"xap","mil",0,0,0,0,0,0,0,0,0,0,0,0
2001,"xap","pcr",0,0,0,0,0,0,0,0,0,0,0,0
2001,"xap","sgr",0,0,0,0,0,0,0,0,0,0,0,0
2001,"xap","ofd",0,0,0,0,0,0,0,0,0,0,0,0
2001,"xap","b_t",0,0,0,0,0,0,0,0,0,0,0,0
2001,"xap","tex",0,0,0,0,0,0,0,0,0,0,0,0
2001,"xap","wap",0,0,0,0,0,0,0,0,0,0,0,0
2001,"xap","lea",0,0,0,0,0,0,0,0,0,0,0,0
2001,"xap","lum",0,0,0,0,0,0,29.244183222175,0,0,0,0,0
2001,"xap","ppp",0,0,0,0,0,0,0.653166183893585,0,0,0,0,0
2001,"xap","p_c",10197.005,0,0,512.421125,0,0,14.3679375,0,0,0,0,0
2001,"xap","crp",0,0,0,0,0,0,0,0,0,0,0,0
2001,"xap","nmm",0,0,0,0,0,0,0,0,0,0,0,0
2001,"xap","i_s",0,0,0,2.188875,0,0,2.0525625,0,0,0,0,0
2001,"xap","nfm",0,0,0,0,0,0,0,0,0,0,0,0
2001,"xap","fmp",0,0,0,0,0,0,0,0,0,0,0,0
2001,"xap","mvh",0,0,0,0,0,0,0,0,0,0,0,0
2001,"xap","otn",0,0,0,0,0,0,0,0,0,0,0,0
2001,"xap","ele",10.2799336667072,0,0,55.1767202993468,0,0,0.109413057116086,20.213673167464,0,0,0,0
2001,"xap","ome",120.338779559748,0,0,300.040352792914,0,0,0.632802042930198,130.119188749522,0,0,0,0
2001,"xap","omf",170.520286773545,0,0,672.263926907739,0,0,775.530784899954,120.260138083014,0,0,0,0
2001,"xap","ely",414.746,0,0,974.327625,0,0,11.9856875,26.999,0,791.058,0,0
2001,"xap","gdt",0,0,0,4.37775,0,0,4.105125,0,0,0,0,0
2001,"xap","wtr",2.25517267268489,0,0,15.0028739386603,0,0.171757991328919,0,26.7723429573681,0,0,0,0
2001,"xap","cns",0,0,0,0,0,0,0,0,0,0,0,0
2001,"xap","trd",1.79662852025655,0,0,40.7316164189056,0,1.01635718055106,0,158.422107724749,0,0,0,0
2001,"xap","otp",34.738,0,0,1632.60990110029,0,0,0,0.86,0,0,0,0
2001,"xap","wtp",0,0,0,618.067974985094,0,0,0,0,0,0,0,0
2001,"xap","atp",0,0,0,253.509015988033,0,0,0,0,0,0,0,0
2001,"xap","cmn",0.000271275012322147,0,0,6.55475396008233,0,0.14782936636919,0,23.0425289966697,0,0,0,0
2001,"xap","ofi",0.000232473360314667,0,0,8.5286337020321,0,0.0779008646578971,0,12.1426004645269,0,0,0,0
2001,"xap","isr",0.0360566835411968,0,0,4.45624827464107,0,0.020436509826427,0,3.18548933701116,0,0,0,0
2001,"xap","obs",3.44093200928441,0,0,26.0426106847093,0,0.217650839431586,0,33.9257747085703,0,0,0,0
2001,"xap","ros",0.117406118251016,0,0,28.2864535820694,0,0.0772067440615145,0,12.034406170239,0,0,0,0
2001,"xap","osg",0.0271213867037828,0,0,84.1956703637658,0,0.348860354056995,2.0525625,54.3777263041978,0,0,0,0
2001,"xap","dwe",0.000178860905512945,0,0,1.40751341652693e-05,0,1.49716415211077e-07,0,2.33366679673308e-05,0,0,0,0
2001,"xap","HH",5.245,0,0,3029.4660988997,0,0,567.484,371.195,0,0,0,0
2001,"arg","pdr",0,0,0,90.9532963926163,0,0,9.45061181938536e-05,0.0229718524473257,0,0,0,0
2001,"arg","wht",0,0,0,323.841698673962,0,0,0.00549751975895044,0.394703385748728,0,0,0,0
2001,"arg","gro",0,0,0,358.448746782592,0,0,0.00488508075502785,0.423056514509665,0,0,0,0
2001,"arg","v_f",0,0,0,282.057993250587,0,0,0.235626622481913,11.9370362025667,0,0,0,0
2001,"arg","osd",0,0,0,578.587378300911,0,0,0.00630056406223475,0.674460424211065,0,0,0,0
2001,"arg","c_b",0,0,0,15.7748912038739,0,0,0.00031308372918757,0.0280076873707515,0,0,0,0
2001,"arg","pfb",0,0,0,230.113690895541,0,0,0.000603958286325619,0.118913004872083,0,0,0,0
2001,"arg","ocr",0,0,0,45.1485280248463,0,0,0.00282550803098812,1.09936148703899,0,0,0,0
2001,"arg","ctl",0,0,0,206.951448527034,0,0,31.8832947283211,18.9468829055667,0,0,0,0
2001,"arg","oap",0,0,0,33.1429718146681,0,0,8.4621871681089,3.52351739863712,0,0,0,0
2001,"arg","rmk",0,0,0,59.8533068489661,0,0,9.21804838805596,5.48486814734258,0,0,0,0
2001,"arg","wol",0,0,0,5.79686458014857,0,0,0.893093124986454,0.530302924895345,0,0,0,0
2001,"arg","frs",0,0,0,66.3501847042545,0,0,40.8864144818768,0.581918064792993,0,0,0,0
2001,"arg","fsh",0,0,0,0,0,0,0,0,0,0,0,0
2001,"arg","coa",29.53,0,0,0,0,0,0,0,0,0,0,0
2001,"arg","oil",0,0,0,0,0,0,0,0,0,0,0,0
2001,"arg","gas",3101.784,0,0,0,0,0,0,0,0,0,0,0
2001,"arg","omn",0,0,0,0,0,0,0,0,0,0,0,0
2001,"arg","cmt",18.3087612573325,0,0,0,0,0,0,0,0,0,0,0
2001,"arg","omt",6.27614419870688,0,0,0,0,0,0,0,0,0,0,0
2001,"arg","vol",379.436408402948,0,0,0,0,0,0,0,0,0,0,0
2001,"arg","mil",32.7576079266934,0,0,0,0,0,0,0,0,0,0,0
2001,"arg","pcr",0.282018463719984,0,0,0,0,0,0,0,0,0,0,0
2001,"arg","sgr",0.554226516733518,0,0,0,0,0,0,0,0,0,0,0
2001,"arg","ofd",701.786176200955,0,0,0,0,0,0,0,0,0,0,0
2001,"arg","b_t",18.7676570329116,0,0,0,0,0,0,0,0,0,0,0
2001,"arg","tex",33.6498930105642,0,0,0,0,0,0,0,0,0,0,0
2001,"arg","wap",26.4126015519174,0,0,0,0,0,0,0,0,0,0,0
2001,"arg","lea",42.2805054375185,0,0,0,0,0,0,0,0,0,0,0
2001,"arg","lum",29.643,0,0,0,0,0,143.833487816667,0,0,0,0,0
2001,"arg","ppp",262.425,0,0,0,0,0,16.6453274487614,0,0,0,0,0
2001,"arg","p_c",33829.8693389622,0,91.681,2019.817,0,0,0,0,0,0,0,0
2001,"arg","crp",0,0,0,0,0,0,0,0,0,0,0,0
2001,"arg","nmm",774.764,0,0,0,0,0,0,0,0,0,0,0
2001,"arg","i_s",963.259661037793,535.100368111308,325.972,0,0,0,0,0,0,0,0,0
2001,"arg","nfm",339.424,0,0,0,0,0,0,0,0,0,0,0
2001,"arg","fmp",0,0,0,0,0,0,0,0,0,0,0,0
2001,"arg","mvh",38.4614216199132,0,0,0,0,0,0,0,0,0,0,0
2001,"arg","otn",7.36857838008679,0,0,0,0,0,0,0,0,0,0,0
2001,"arg","ele",55.1072141289827,0,0,648.63790004256,0,0,9.73939335404335,375.423293570887,0,0,0,0
2001,"arg","ome",378.654333242203,0,0,1727.80460974879,0,0,28.7627408045669,1359.35690805235,0,0,0,0
2001,"arg","omf",959.718452628814,0,0,2008.06249020864,0,0,2222.41286584139,1205.54679837677,0,0,0,0
2001,"arg","ely",9155.137,0,0,259.78,0,0,346.159,297.851,1839.287,3183.404,0,4.213
2001,"arg","gdt",0,0,0,0,0,0,0,0,0,0,0,0
2001,"arg","wtr",0.471384000044675,0,0,0.608475032853331,0,0,0,100.338979061627,0,0,0,0
2001,"arg","cns",0,0,0,0,0,0,0,0,0,0,0,0
2001,"arg","trd",14.0742642073187,0,0,34.3285344888127,0,0,0,544.05694036212,0,0,0,0
2001,"arg","otp",2408.599,0,0,5863.02903038732,0,0,0,48.237,0,0,0,0
2001,"arg","wtp",0,0,0,1587.3242947681,0,0,0,0,0,0,0,0
2001,"arg","atp",0,0,0,720.164450654759,0,0,0,0,0,0,0,0
2001,"arg","cmn",0.250851398142522,0,0,1.71535162707468,0,0,0,44.0480804891849,0,0,0,0
2001,"arg","ofi",0.205391229161573,0,0,0.515804295322247,0,0,0,42.9879721228611,0,0,0,0
2001,"arg","isr",0.0259264925471711,0,0,0.270030397203982,0,0,0,11.7964097427254,0,0,0,0
2001,"arg","obs",3.85765345924517,0,0,38.7984439944985,0,0,0,166.864402248668,0,0,0,0
2001,"arg","ros",700.153377188156,0,0,3.59562773778508,0,0,0,134.358127667052,0,0,0,0
2001,"arg","osg",124.714018969711,0,0,35.5461661222917,0,0,0,590.802933038175,0,0,0,0
2001,"arg","dwe",0.0561330556730599,0,0,0.000566304157819093,0,0,0,0.000155267586289646,0,0,0,0
2001,"arg","HH",5622.206,0,0,4980.54296961268,0,0,360.094,1884.007,0,0,0,0
2001,"bra","pdr",0,0,0,139.62370149212,0,0,16.6606942672751,28.2873168862066,0,0,0,0
2001,"bra","wht",0,0,0,35.4585132314374,0,0,4.02747456143528,7.08510881335145,0,0,0,0
2001,"bra","gro",0,0,0,311.531084085253,0,0,65.3750569688948,60.7770122353733,0,0,0,0
2001,"bra","v_f",0,0,0,316.629574321749,0,0,37.3962748444145,71.5453900579868,0,0,0,0
2001,"bra","osd",0,0,0,883.988825378761,0,0,130.509672833288,176.194173552613,0,0,0,0
2001,"bra","c_b",0,0,0,454.4103725112,0,0,69.9925425277293,89.0175504313069,0,0,0,0
2001,"bra","pfb",0,0,0,103.805330255802,0,0,16.6792096834019,18.9177525184706,0,0,0,0
2001,"bra","ocr",0,0,0,913.512945719467,0,0,110.760694123753,207.184403927751,0,0,0,0
2001,"bra","ctl",0,0,0,720.015531164573,0,0,361.596105939908,155.943068615065,0,0,0,0
2001,"bra","oap",0,0,0,672.842952025895,0,0,663.866725941654,147.409835872237,0,0,0,0
2001,"bra","rmk",0,0,0,313.502910634207,0,0,67.6410459892515,68.6210738114835,0,0,0,0
2001,"bra","wol",0,0,0,2.19347750527268,0,0,2.25748229134414,0.488988254154217,0,0,0,0
2001,"bra","frs",0,0,0,152.530781674263,0,0,1224.45475934123,34.3063250240002,0,0,0,0
2001,"bra","fsh",0,0,0,0,0,0,0,0,0,0,0,0
2001,"bra","coa",41.231,0,0,0,0,0,364.7923125,13.1791416552049,0,0,0,0
2001,"bra","oil",0,0,0,0,0,0,0,0,0,0,0,0
2001,"bra","gas",770.357,0,0,257.552,0,0,364.7923125,327.922871637122,0,0,0,0
2001,"bra","omn",605.102,0,0,954.346,0,0,0,594.411,0,0,0,0
2001,"bra","cmt",11.6757583682703,0,0,94.1831278371556,0,0,6786.24790129545,146.300114632637,0,0,0,0
2001,"bra","omt",16.902883035733,0,0,42.3705064067888,0,0,4211.17725632548,47.0926009944684,0,0,0,0
2001,"bra","vol",7.26307498260048,0,0,109.434774251629,0,0,19.8731522458468,100.967353366743,0,0,0,0
2001,"bra","mil",18.1399494400845,0,0,120.475400310355,0,0,91.6805018581513,97.6091942485103,0,0,0,0
2001,"bra","pcr",1.10430049795782,0,0,14.2242560806562,0,0,21.7707500122794,23.0407067888964,0,0,0,0
2001,"bra","sgr",0.459930752861722,0,0,106.314408264143,0,0,8.63654127086927,183.984841877142,0,0,0,0
2001,"bra","ofd",251.826455973135,0,0,484.797629802824,0,0,426.01544337663,607.170466885603,0,0,0,0
2001,"bra","b_t",5.29664694935744,0,0,135.236897046449,0,0,53.7344536152902,161.676721206,0,0,0,0
2001,"bra","tex",109.26482072664,0,0,148.132152243144,0,0,66.403012876745,384.345759054014,0,0,0,0
2001,"bra","wap",14.3836169570222,0,0,18.2510181348331,0,0,0.296288460754212,78.9620144319839,0,0,0,0
2001,"bra","lea",52.1255623163382,0,0,60.2348296220232,0,0,12.6686986625008,112.874226514002,0,0,0,0
2001,"bra","lum",0,0,0,0,0,0,463.11606808718,0,0,0,0,0
2001,"bra","ppp",451.749,0,0,871.274,0,0,3971.15319259925,1013.328,0,0,0,0
2001,"bra","p_c",93679.9034897226,0,735.149,6499.385,0,0,2553.5461875,309.970515215769,0,0,0,0
2001,"bra","crp",1367.507,0,0,5589.226,0,0,195.28,1420.808,0,0,0,0
2001,"bra","nmm",611.498,0,0,3132.283,0,0,1876.716,604.127,0,0,0,0
2001,"bra","i_s",3371.92751027739,5329.08276722631,2365.446,665.164,0,0,4117.9553125,1662.425,0,0,0,0
2001,"bra","nfm",248.727,86.94,0,1367.627,0,0,5.814,2255.89,0,0,0,0
2001,"bra","fmp",0,0,0,0,0,0,0,0,0,0,0,0
2001,"bra","mvh",0,0,0,0,0,0,0,0,0,0,0,0
2001,"bra","otn",0,0,0,0,0,0,0,0,0,0,0,0
2001,"bra","ele",12.5633777825341,0,0,75.6578968566178,0,0,1.50565233790816,225.782718679606,0,0,0,0
2001,"bra","ome",118.735087434368,0,0,578.619660750493,0,0,7.00976099096,1220.2479210347,0,0,0,0
2001,"bra","omf",622.377534783098,0,0,672.001442392889,0,0,551.613586671132,1045.7143602857,0,0,0,0
2001,"bra","ely",4263.177,31.635,0,3950.204,0,0,9723.5449375,395.010471491904,3720.524,23033.19,0,3.009
2001,"bra","gdt",0,0,0,4.252,0,0,729.584625,0,0,0,0,0
2001,"bra","wtr",5.58966394088412,0,0,5.66219161997762,0,0,0.121046636252804,984.45539733223,0,0,7.72731170460452,0
2001,"bra","cns",0,0,0,2.22,0,0,0,0,0,0,0,0
2001,"bra","trd",7.90416807297308,0,0,936.346857980653,0,0,35.9375125390606,1316.64411423056,0,0,10.334769358026,0
2001,"bra","otp",476.505,0,0,20655.8401279822,0,0,3917.73155562805,103.181,0,0,0,0
2001,"bra","wtp",0,0,0,5096.68992685411,0,0,0,0,0,0,0,0
2001,"bra","atp",0,0,0,4955.26137291723,0,0,0,0,0,0,0,0
2001,"bra","cmn",0.243991150937477,0,0,4.26056297667724,0,0,0.76083281612433,84.5903685600383,0,0,0.663977410091034,0
2001,"bra","ofi",0.243982261672279,0,0,1.42840787812229,0,0,0.0475272128498951,230.609856025569,0,0,1.81013202273314,0
2001,"bra","isr",0.25883374161289,0,0,9.56437113040615,0,0,9.69858388041935,395.21471641485,0,0,3.10216929305309,0
2001,"bra","obs",20.3840162443363,0,0,204.172639009373,0,0,69.3976633828158,922.353400276277,0,0,7.23985286184718,0
2001,"bra","ros",49.5337001977681,0,0,2.23010771975371,0,0,0.60491391375899,64.7090760958847,0,0,0.50792265699888,0
2001,"bra","osg",74.8636666834468,0,0,208.977471994129,0,0,380.131590075722,2175.29526695511,0,0,17.0746024887101,0
2001,"bra","dwe",0.070977706369007,0,0,0.0203896909079887,0,0,0.759642042996727,0.160804109486801,0,0,0.00126220393605757,0
2001,"bra","HH",139.789,0,0,23253.6228720178,0,0,8737.56744437195,6343.078,0,0,0,0
2001,"chl","pdr",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","wht",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","gro",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","v_f",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","osd",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","c_b",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","pfb",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","ocr",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","ctl",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","oap",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","rmk",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","wol",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","frs",0,0,0,0,0,0,7.11901874610911,0,0,0,0,0
2001,"chl","fsh",23.513,0,0,129.555,0,0,0,12.21,0,0,0,0
2001,"chl","coa",11.202,0,0,0,0,0,0,0.774,0,0,0,0
2001,"chl","oil",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","gas",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","omn",144.683,3.987,0,1161.565,0,0,0.191,1238.951,0,0,0,0
2001,"chl","cmt",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","omt",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","vol",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","mil",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","pcr",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","sgr",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","ofd",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","b_t",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","tex",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","wap",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","lea",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","lum",0,0,0,0,0,0,344.637320744673,0,0,0,0,0
2001,"chl","ppp",29.213,0,0,134.74,0,0,670.957660509218,313.328,0,0,0,0
2001,"chl","p_c",10890.06353125,0,39.93,656.802,0,0,0,34.394,0,0,0,0
2001,"chl","crp",15.112,0,0,2.279,0,0,0,47.377,0,0,0,0
2001,"chl","nmm",170.434,3.987,0,18.097,0,0,6.64,36.371,0,0,0,0
2001,"chl","i_s",215.23846875,219.8710625,164.658,1.994,0,0,0,70.593,0,0,0,0
2001,"chl","nfm",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","fmp",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","mvh",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","otn",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","ele",70.8446636493407,0.904654913724285,0,83.7077475259963,0,0,64.2326873437071,97.8334268679606,0,0,0,0
2001,"chl","ome",106.191947004062,2.039322326133,0,188.698558765686,0,0,228.617503534765,165.040366506201,0,0,0,0
2001,"chl","omf",798.253389346598,5.03102276014272,0,465.520693708318,0,0,51.4218091215274,369.972206625839,0,0,0,0
2001,"chl","ely",3495.424,0,0,332.247,0,0,493.408,73.259,0,1805.933,0,0.602
2001,"chl","gdt",35.426,0,0,1.13,0,0,2.699,0,0,0,0,0
2001,"chl","wtr",0.783984884212934,0,0.405695050355003,0.256686167654527,0,0,0,11.9132821995539,0,0,0,0
2001,"chl","cns",0,0,0,0,0,0,0,0,0,0,0,0
2001,"chl","trd",13.3349668092809,0,5.14132788111168,5.93570764173823,0,0,0,150.975689435997,0,0,0,0
2001,"chl","otp",9.974,0,0,2588.04070838836,0,0,0,19.862,0,0,0,0
2001,"chl","wtp",0,0,0,2073.95749820967,0,0,0,0,0,0,0,0
2001,"chl","atp",0,0,0,1309.92602486884,0,0,0,0,0,0,0,0
2001,"chl","cmn",0.0790484864278938,0,0.40206791368345,0.71207691249637,0,0,0,11.8067709105778,0,0,0,0
2001,"chl","ofi",0.4812729726884,0,0.654316291258434,14.0629245996277,0,0,0,19.2140737697101,0,0,0,0
2001,"chl","isr",0.044408167648651,0,0.119324990661075,5.66853164489126,0,0,0,3.50399218812406,0,0,0,0
2001,"chl","obs",11.2193128935922,0,4.30488718895779,34.4175311700581,0,0,0,126.413511514182,0,0,0,0
2001,"chl","ros",4.2711427353622,0,0.424546030130334,7.83111852180848,0,0,0,12.466843406685,0,0,0,0
2001,"chl","osg",30.5097060454523,0,3.29336748261458,65.6549011129253,0,0,0,96.7101180378951,0,0,0,0
2001,"chl","dwe",0.00115700533453699,0,0.000467171227654367,0.00952222880008728,0,0,0,0.0137185372749518,0,0,0,0
2001,"chl","HH",316.595,0,22.936,3244.72529161164,0,0,3032.187,593.895,0,0,0,0
2001,"ury","pdr",0,0,0,35.9856951989352,0,0,0,13.382447798011,0,0,0,0
2001,"ury","wht",0,0,0,23.5141357240728,0,0,0,0.0246054014454154,0,0,0,0
2001,"ury","gro",0,0,0,16.1778809244548,0,0,0,0.00833803529014065,0,0,0,0
2001,"ury","v_f",0,0,0,21.7559310358681,0,0,0,0.0135697694357986,0,0,0,0
2001,"ury","osd",0,0,0,0.877949777431066,0,0,0,0.000292649190979585,0,0,0,0
2001,"ury","c_b",0,0,0,5.29387417876315,0,0,0,0.00358045535505362,0,0,0,0
2001,"ury","pfb",0,0,0,0.0432827116235038,0,0,0,0.102645951688045,0,0,0,0
2001,"ury","ocr",0,0,0,4.24900618213366,0,0,0,0.00345783070469053,0,0,0,0
2001,"ury","ctl",0,0,0,16.363354615257,0,0,0,0.0581210109403109,0,0,0,0
2001,"ury","oap",0,0,0,0.00110111218370194,0,0,0,0.0167578155787099,0,0,0,0
2001,"ury","rmk",0,0,0,2.79235706272596,0,0,0,2.93695871089513,0,0,0,0
2001,"ury","wol",0,0,0,16.4352406202915,0,0,0,0.0353960651295071,0,0,0,0
2001,"ury","frs",0,0,0,30.4241908562596,0,0,1.10272532090397,0.0088285063352273,0,0,0,0
2001,"ury","fsh",0,0,0,0,0,0,0,0,0,0,0,0
2001,"ury","coa",0,0,0,0,0,0,0,0,0,0,0,0
2001,"ury","oil",0,0,0,0,0,0,0,0,0,0,0,0
2001,"ury","gas",0.408,0,0,0,0,0,0,0,0,0,0,0
2001,"ury","omn",0,0,0,0,0,0,0,0,0,0,0,0
2001,"ury","cmt",0,0,0,0,0,0,0,0,0,0,0,0
2001,"ury","omt",0,0,0,0,0,0,0,0,0,0,0,0
2001,"ury","vol",0,0,0,0,0,0,0,0,0,0,0,0
2001,"ury","mil",0,0,0,0,0,0,0,0,0,0,0,0
2001,"ury","pcr",0,0,0,0,0,0,0,0,0,0,0,0
2001,"ury","sgr",0,0,0,0,0,0,0,0,0,0,0,0
2001,"ury","ofd",0,0,0,0,0,0,0,0,0,0,0,0
2001,"ury","b_t",0,0,0,0,0,0,0,0,0,0,0,0
2001,"ury","tex",0,0,0,0,0,0,0,0,0,0,0,0
2001,"ury","wap",0,0,0,0,0,0,0,0,0,0,0,0
2001,"ury","lea",0,0,0,0,0,0,0,0,0,0,0,0
2001,"ury","lum",0,0,0,0,0,0,4.74200670738912,0,0,0,0,0
2001,"ury","ppp",0,0,0,0,0,0,15.6752679717069,0,0,0,0,0
2001,"ury","p_c",1767.282,0,0,98.071,0,0,0,0,0,0,0,0
2001,"ury","crp",0,0,0,0,0,0,0,0,0,0,0,0
2001,"ury","nmm",0,0,0,0,0,0,0,0,0,0,0,0
2001,"ury","i_s",0,0,0,0,0,0,0,0,0,0,0,0
2001,"ury","nfm",0,0,0,0,0,0,0,0,0,0,0,0
2001,"ury","fmp",0,0,0,0,0,0,0,0,0,0,0,0
2001,"ury","mvh",0,0,0,0,0,0,0,0,0,0,0,0
2001,"ury","otn",0,0,0,0,0,0,0,0,0,0,0,0
2001,"ury","ele",5.89863245565447,0.138503737083332,0.203311559181833,36.3781914905802,0,0,21.9932927027027,50.784728682336,0,0,0,0
2001,"ury","ome",0.532049021464059,0.0993726970767779,0.0659520719795796,26.1003715807281,0,0,15.8882148648649,16.4740169963741,0,0,0,0
2001,"ury","omf",20.9123185228815,0.43612356583989,0.267736368838587,114.548436928692,0,0,54.6954924324324,66.8772543212899,0,0,0,0
2001,"ury","ely",0,0,0,7.9,0,0,0.502,7.825,0,790.542,0,0
2001,"ury","gdt",0,0,0,11.745,0,0,0,0,0,0,0,0
2001,"ury","wtr",0.00103264042044015,0,0.59538590874297,0.440434050726239,0,0,0.000116940932558272,30.2810411812621,0,0,0,0
2001,"ury","cns",0,0,0,0,0,0,0,0,0,0,0,0
2001,"ury","trd",0.129960042303902,0,1.20624005003222,24.761566443423,0,0,0.0048131249945328,61.3487892359271,0,0,0,0
2001,"ury","otp",0,0,0,396.603790168242,0,0,0,0,0,0,0,0
2001,"ury","wtp",0,0,0,134.103618041059,0,0,0,0,0,0,0,0
2001,"ury","atp",0,0,0,71.5529211953152,0,0,0,0,0,0,0,0
2001,"ury","cmn",5.47857191843865e-05,0,0.0415888605863007,0.612532878239039,0,0,0.122777350929442,2.11518946216648,0,0,0,0
2001,"ury","ofi",4.53727399717733e-05,0,0.06029859418888,0.560236682148585,0,0,0.35341814571156,3.06675752145477,0,0,0,0
2001,"ury","isr",1.29402294950603e-05,0,0.0194600224242874,0.48942558165838,0,0,0.104310884303039,0.989727388177943,0,0,0,0
2001,"ury","obs",0.00105976328584371,0,0.11653653898499,2.19287233108394,0,0,0.117810101157936,5.92699236630683,0,0,0,0
2001,"ury","ros",0.0260768905909913,0,0.639778837074397,2.45398992913785,0,0,0.265606519004255,32.5388441813346,0,0,0,0
2001,"ury","osg",0.03469988413351,0,0.56655690425052,9.91114918204051,0,0,2.23213031916478,28.8148118677506,0,0,0,0
2001,"ury","dwe",5.76805766613847e-05,0,0.000154283715434692,0.0317929215424901,0,0,1.66138019015589e-05,0.00784679561956664,0,0,0,0
2001,"ury","HH",0.494,0,5.224,573.234209831759,0,0,303.21,248.581,0,0,0,0
2001,"xsm","pdr",8.42525938922359e-05,0,0,98.4806828841932,0,0,0.842463154266482,25.6201199057862,0,0,0,0
2001,"xsm","wht",6.45177520796401e-05,0,0,20.8822944701183,0,0,0.496527595595423,0.116484950972169,0,0,0,0
2001,"xsm","gro",0.000194312288616328,0,0,14.2720717601528,0,0,1.7531013684957,0.282933372475284,0,0,0,0
2001,"xsm","v_f",0.00403046192403399,0,0,19.3799711269443,0,0,4.53568739035869,2.20773465470343,0,0,0,0
2001,"xsm","osd",0.00463009750218593,0,0,6.18206055716092,0,0,5.05664027498398,0.562912452645902,0,0,0,0
2001,"xsm","c_b",0.000388624577232656,0,0,9.46463706199607,0,0,0.735840428816509,0.277559255274448,0,0,0,0
2001,"xsm","pfb",0.00948790471759413,0,0,0.381590129166191,0,0,1.60917532648338,0.363797143598283,0,0,0,0
2001,"xsm","ocr",0.000114613888988537,0,0,2.35864764878315,0,0,0.877829893370356,0.754394509144168,0,0,0,0
2001,"xsm","ctl",0.00362058444023392,0,0,8.56324305609168,0,0,3.19040998610105,0.883293476226283,0,0,0,0
2001,"xsm","oap",0.00197348418125958,0,0,0.570882870406112,0,0,18.99373236008,1.13041603522473,0,0,0,0
2001,"xsm","rmk",0.00107782597591869,0,0,1.5473930434692,0,0,2.72356580521488,1.69262983766345,0,0,0,0
2001,"xsm","wol",7.40056567972342e-05,0,0,10.0655663992657,0,0,0.0720669869830727,0.036898711656594,0,0,0,0
2001,"xsm","frs",0.0880477557792735,0,0,53.9334080199459,0,0,19.6707055172848,1.93037052245113,0,0,0,0
2001,"xsm","fsh",0,0,0,5.60252485017824,0,0,0,0,0,0,0,0
